id,node_id,company,get_time
225,MDQ6VXNlcjIyMzk2MTY=,NVIDIA,"2022-10-27 09:04:52.000000"
226,MDQ6VXNlcjIwMDgxMDc4,META,"2022-10-27 09:04:52.000000"
227,MDQ6VXNlcjE5NjIxNDEx,NVIDIA,"2022-10-27 09:04:52.000000"
228,MDQ6VXNlcjMxMDU0Nzkz,PYTORCH,"2022-10-27 09:04:52.000000"
229,MDQ6VXNlcjIxODc2OTA=,META,"2022-10-27 09:04:52.000000"
230,MDQ6VXNlcjE5NTAzOTgw,QUANSIGHT,"2022-10-27 09:04:52.000000"
231,MDQ6VXNlcjU4MDM0Ng==,FACEBOOK,"2022-10-27 09:04:52.000000"
232,MDQ6VXNlcjIxODc2OTA=,META,"2022-10-27 09:04:52.000000"
233,MDQ6VXNlcjMyNzU0ODY4,FACEBOOK,"2022-10-27 09:04:52.000000"
234,MDQ6VXNlcjQ5NTg0NDE=,FACEBOOK,"2022-10-27 09:04:52.000000"
235,MDQ6VXNlcjY2NzM3Ng==,FACEBOOK,"2022-10-27 09:04:52.000000"
236,MDQ6VXNlcjMxMDU0Nzkz,PYTORCH,"2022-10-27 09:04:52.000000"
237,MDQ6VXNlcjQxMjE=,FACEBOOK,"2022-10-27 09:04:52.000000"
238,MDQ6VXNlcjIwMDgxMDc4,META,"2022-10-27 09:04:52.000000"
239,MDQ6VXNlcjgwMzk3NzA=,FACEBOOKAI,"2022-10-27 09:04:52.000000"
240,MDQ6VXNlcjQ5NTg0NDE=,FACEBOOK,"2022-10-27 09:04:52.000000"
241,MDQ6VXNlcjc0MTYxMQ==,PLANTIGA,"2022-10-27 09:04:52.000000"
242,MDQ6VXNlcjMyNzU0ODY4,FACEBOOK,"2022-10-27 09:04:52.000000"
243,MDQ6VXNlcjE0ODU4MjU0,FACEBOOK,"2022-10-27 09:04:52.000000"
244,MDQ6VXNlcjIwMDgxMDc4,META,"2022-10-27 09:04:52.000000"
245,MDQ6VXNlcjE2NjAzMjcx,PYTORCH,"2022-10-27 09:04:52.000000"
246,MDQ6VXNlcjE5NTAzOTgw,QUANSIGHT,"2022-10-27 09:04:52.000000"
247,MDQ6VXNlcjE0ODU4MjU0,FACEBOOK,"2022-10-27 09:04:52.000000"
248,MDQ6VXNlcjMxMDU0Nzkz,PYTORCH,"2022-10-27 09:04:52.000000"
249,MDQ6VXNlcjMxMDU0Nzkz,PYTORCH,"2022-10-27 09:04:52.000000"
250,MDQ6VXNlcjMxMDU0Nzkz,PYTORCH,"2022-10-27 09:04:52.000000"
251,MDQ6VXNlcjY1OTkyMTQy,INTEL,"2022-10-27 09:04:52.000000"
252,MDQ6VXNlcjEzMjM4NzM3,QUANSIGHT,"2022-10-27 09:04:52.000000"
253,MDQ6VXNlcjEzMjM4NzM3,QUANSIGHT,"2022-10-27 09:04:52.000000"
254,MDQ6VXNlcjIwMDgxMDc4,META,"2022-10-27 09:04:52.000000"
255,MDQ6VXNlcjIwMDgxMDc4,META,"2022-10-27 09:04:52.000000"
256,MDQ6VXNlcjEzMjM4NzM3,QUANSIGHT,"2022-10-27 09:04:52.000000"
257,MDQ6VXNlcjEzMjM4NzM3,QUANSIGHT,"2022-10-27 09:04:52.000000"
258,MDQ6VXNlcjEzMjM4NzM3,QUANSIGHT,"2022-10-27 09:04:52.000000"
259,MDQ6VXNlcjMxMDU0Nzkz,PYTORCH,"2022-10-27 09:04:52.000000"
260,MDQ6VXNlcjkzMTM3Mjg=,FACEBOOKCRYPTO,"2022-10-27 09:04:52.000000"
261,MDQ6VXNlcjUwNjcxMjM=,FACEBOOK,"2022-10-27 09:04:52.000000"
262,MDQ6VXNlcjYyMDc1NDk4,FB,"2022-10-27 09:04:52.000000"
263,MDQ6VXNlcjQyMTYzMjM=,HOOFSANDHORNSINC,"2022-10-27 09:04:52.000000"
264,MDQ6VXNlcjk5MDY3NDU=,PYTORCH,"2022-10-27 09:04:52.000000"
265,MDQ6VXNlcjMxMDU0Nzkz,PYTORCH,"2022-10-27 09:04:52.000000"
266,MDQ6VXNlcjE5NTAzOTgw,QUANSIGHT,"2022-10-27 09:04:52.000000"
267,MDQ6VXNlcjMxMDU0Nzkz,PYTORCH,"2022-10-27 09:04:52.000000"
268,MDQ6VXNlcjI2ODQ3ODY4,ZHEJIANGUNIVERSITY,"2022-10-27 09:04:52.000000"
269,MDQ6VXNlcjQyMTYzMjM=,HOOFSANDHORNSINC,"2022-10-27 09:04:52.000000"
270,MDQ6VXNlcjE5NjIwMjY=,FACEBOOK,"2022-10-27 09:04:52.000000"
271,MDQ6VXNlcjI2ODQ3ODY4,ZHEJIANGUNIVERSITY,"2022-10-27 09:04:52.000000"
272,MDQ6VXNlcjQxNzUwMDQ2,SALESFORCE,"2022-10-27 09:04:52.000000"
273,MDQ6VXNlcjE0ODU4MjU0,FACEBOOK,"2022-10-27 09:04:52.000000"
274,MDQ6VXNlcjE5NTAzOTgw,QUANSIGHT,"2022-10-27 09:04:52.000000"
275,MDQ6VXNlcjMyOTEyNjU=,QUANSIGHT,"2022-10-27 09:04:52.000000"
